SERIALNO,POBP,ANC1P,ANC2P,RAC1P,HISP,SEX,AGEP,PWGTP,POBP_SP,ANC1P_SP,ANC2P_SP,RAC1P_SP,HISP_SP,RELSHIPP_SP,gen,gender,partnership_type,age_group,spouse_iran,spouse_mena,spouse_white,spouse_hsp,spouse,PERWT,AGE,BPL,ANCESTR1,ANCESTR2,RACE,HISPAN,BPL_SP,ANCESTR1_SP,ANCESTR2_SP,RACE_SP,HISPAN_SP
2023HU1080652,48,416,999,1,1,1,39,8,9,32,261,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,8,39,48,416,999,1,1,9,32,261,1,1
2023HU1084948,212,416,999,1,1,1,62,30,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,30,62,212,416,999,1,1,212,416,999,1,1
2023HU1100300,212,416,999,1,1,1,63,9,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,9,63,212,416,999,1,1,212,416,999,1,1
2023HU1103726,29,148,416,1,1,1,47,16,17,51,999,1,1,21,2nd gen,Male,Married,40-49,No,No,Yes,No,Other White,16,47,29,148,416,1,1,17,51,999,1,1
2023HU1128235,212,416,999,1,1,1,81,11,127,82,999,1,1,21,1st gen,Male,Married,80-89,No,No,Yes,No,Other White,11,81,212,416,999,1,1,127,82,999,1,1
2023HU1140659,212,416,999,1,1,1,77,17,28,22,88,1,1,21,1st gen,Male,Married,70-79,No,No,Yes,No,Other White,17,77,212,416,999,1,1,28,22,88,1,1
2023HU1175092,212,999,999,9,1,1,67,15,370,999,999,8,1,21,1st gen,Male,Married,60-69,No,No,No,No,Other,15,67,212,999,999,9,1,370,999,999,8,1
2023HU1225828,212,416,999,1,1,1,43,24,12,89,999,1,1,21,1st gen,Male,Married,40-49,No,No,Yes,No,Other White,24,43,212,416,999,1,1,12,89,999,1,1
2023HU1278478,212,416,999,1,1,2,41,71,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,71,41,212,416,999,1,1,212,416,999,1,1
2023HU1305718,212,431,999,1,1,2,64,25,6,125,999,1,1,21,1st gen,Female,Married,60-69,No,No,Yes,No,Other White,25,64,212,431,999,1,1,6,125,999,1,1
2023HU1324242,212,416,999,1,1,1,95,2,212,999,999,1,1,21,1st gen,Male,Married,NA,Yes,No,Yes,No,Iranian,2,95,212,416,999,1,1,212,999,999,1,1
2023HU1371857,365,416,237,9,17,2,49,2,20,97,32,1,1,21,2nd gen,Female,Married,40-49,No,No,Yes,No,Other White,2,49,365,416,237,9,17,20,97,32,1,1
2023HU1404140,212,999,999,1,1,1,74,10,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,10,74,212,999,999,1,1,212,416,999,1,1
2023HU1435247,212,416,999,1,1,2,67,12,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,12,67,212,416,999,1,1,212,416,999,1,1
2023HU1437968,212,999,999,1,1,2,36,21,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,21,36,212,999,999,1,1,212,416,999,1,1
2023HU1455376,12,416,999,1,1,2,32,12,12,195,999,1,1,21,2nd gen,Female,Married,30-39,No,No,Yes,No,Other White,12,32,12,416,999,1,1,12,195,999,1,1
2024HU0108913,212,431,999,1,1,1,55,9,9,271,221,9,4,24,1st gen,Male,Unmarried partner,50-59,No,No,No,Yes,Hispanic,9,55,212,431,999,1,1,9,271,221,9,4
2024HU0118882,212,416,999,1,1,1,64,14,47,22,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,14,64,212,416,999,1,1,47,22,999,1,1
2024HU0143550,212,416,999,9,1,1,79,8,26,195,999,1,1,21,1st gen,Male,Married,70-79,No,No,Yes,No,Other White,8,79,212,416,999,9,1,26,195,999,1,1
2024HU0266237,212,416,999,1,1,1,88,29,212,416,999,1,1,21,1st gen,Male,Married,80-89,Yes,Yes,Yes,No,Iranian,29,88,212,416,999,1,1,212,416,999,1,1
2024HU0309093,212,416,999,1,1,2,33,28,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,28,33,212,416,999,1,1,212,416,999,1,1
2024HU0316923,212,21,22,1,1,1,60,97,12,32,22,1,1,22,1st gen,Male,Unmarried partner,60-69,No,No,Yes,No,Other White,97,60,212,21,22,1,1,12,32,22,1,1
2024HU0317974,212,416,999,1,1,1,78,8,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,8,78,212,416,999,1,1,212,416,999,1,1
2024HU0461998,212,416,999,9,1,2,63,9,9,32,50,1,1,21,1st gen,Female,Married,60-69,No,No,Yes,No,Other White,9,63,212,416,999,9,1,9,32,50,1,1
2024HU0488039,253,148,416,6,1,1,44,35,6,239,999,1,21,21,2nd gen,Male,Married,40-49,No,No,No,Yes,Hispanic,35,44,253,148,416,6,1,6,239,999,1,21
2024HU0499367,212,924,999,9,1,2,63,6,212,924,999,9,1,21,1st gen,Female,Married,60-69,Yes,No,No,No,Iranian,6,63,212,924,999,9,1,212,924,999,9,1
2024HU0578744,36,32,416,1,1,2,62,19,36,51,935,1,1,21,2nd gen,Female,Married,60-69,No,No,Yes,No,Other White,19,62,36,32,416,1,1,36,51,935,1,1
2024HU0591710,212,416,999,1,1,2,54,1,36,50,51,1,1,21,1st gen,Female,Married,50-59,No,No,Yes,No,Other White,1,54,212,416,999,1,1,36,50,51,1,1
2024HU0623399,212,416,939,1,1,2,60,45,212,416,939,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,45,60,212,416,939,1,1,212,416,939,1,1
2024HU0634559,212,416,999,1,1,2,72,9,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,9,72,212,416,999,1,1,212,416,999,1,1
2024HU0645101,212,416,999,1,1,2,47,27,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,27,47,212,416,999,1,1,212,416,999,1,1
2024HU0648729,212,416,999,1,1,1,82,17,212,416,999,1,1,21,1st gen,Male,Married,80-89,Yes,Yes,Yes,No,Iranian,17,82,212,416,999,1,1,212,416,999,1,1
2024HU0697490,12,50,416,1,1,1,39,6,26,51,50,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,6,39,12,50,416,1,1,26,51,50,1,1
2024HU0721873,212,999,999,1,1,1,66,18,12,22,87,9,24,21,1st gen,Male,Married,60-69,No,No,No,Yes,Hispanic,18,66,212,999,999,1,1,12,22,87,9,24
2024HU0727783,12,553,416,9,16,2,39,18,12,902,919,9,1,22,2nd gen,Female,Unmarried partner,30-39,No,No,No,No,Other,18,39,12,553,416,9,16,12,902,919,9,1
2024HU0769041,212,416,999,9,1,1,41,17,55,20,50,9,2,21,1st gen,Male,Married,40-49,No,No,No,Yes,Hispanic,17,41,212,416,999,9,1,55,20,50,9,2
2024HU0804329,212,924,999,1,1,2,78,12,212,924,999,1,1,21,1st gen,Female,Married,70-79,Yes,No,Yes,No,Iranian,12,78,212,924,999,1,1,212,924,999,1,1
2024HU0823385,301,935,416,1,1,2,34,11,26,50,999,1,1,22,2nd gen,Female,Unmarried partner,30-39,No,No,Yes,No,Other White,11,34,301,935,416,1,1,26,50,999,1,1
2024HU0898454,12,50,416,1,1,2,53,11,12,148,998,1,1,21,2nd gen,Female,Married,50-59,No,No,Yes,No,Other White,11,53,12,50,416,1,1,12,148,998,1,1
2024HU0899649,212,416,999,1,1,1,51,28,17,32,142,1,1,21,1st gen,Male,Married,50-59,No,No,Yes,No,Other White,28,51,212,416,999,1,1,17,32,142,1,1
2024HU0930457,12,416,999,1,1,2,34,10,373,239,999,9,21,21,2nd gen,Female,Married,30-39,No,No,No,Yes,Hispanic,10,34,12,416,999,1,1,373,239,999,9,21
2024HU0932619,212,416,999,1,1,2,67,16,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,16,67,212,416,999,1,1,212,416,999,1,1
2024HU0936113,12,88,416,1,1,2,56,10,12,32,22,1,1,21,2nd gen,Female,Married,50-59,No,No,Yes,No,Other White,10,56,12,88,416,1,1,12,32,22,1,1
2024HU0976208,212,416,999,1,1,1,39,19,212,416,999,1,1,21,1st gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,19,39,212,416,999,1,1,212,416,999,1,1
2024HU0998589,212,416,999,1,1,1,84,18,18,50,26,1,1,21,1st gen,Male,Married,80-89,No,No,Yes,No,Other White,18,84,212,416,999,1,1,18,50,26,1,1
2024HU1151173,212,999,999,1,1,2,45,8,212,999,999,1,1,21,1st gen,Female,Married,40-49,Yes,No,Yes,No,Iranian,8,45,212,999,999,1,1,212,999,999,1,1
2024HU1159314,212,416,999,1,1,2,52,21,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,21,52,212,416,999,1,1,212,416,999,1,1
2024HU1193276,212,416,999,1,1,1,34,25,212,416,999,1,1,21,1st gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,25,34,212,416,999,1,1,212,416,999,1,1
2024HU1265603,212,416,999,9,1,2,76,16,212,416,999,9,1,21,1st gen,Female,Married,70-79,Yes,Yes,No,No,Iranian,16,76,212,416,999,9,1,212,416,999,9,1
2024HU1286150,212,416,999,9,1,2,68,35,27,82,32,1,1,21,1st gen,Female,Married,60-69,No,No,Yes,No,Other White,35,68,212,416,999,9,1,27,82,32,1,1
2024HU1296641,212,416,999,1,1,2,54,52,139,22,999,1,1,22,1st gen,Female,Unmarried partner,50-59,No,No,Yes,No,Other White,52,54,212,416,999,1,1,139,22,999,1,1
2024HU1299829,212,416,999,1,1,1,69,7,12,22,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,7,69,212,416,999,1,1,12,22,999,1,1
2024HU1337030,12,416,999,1,1,2,49,12,36,32,50,1,1,22,2nd gen,Female,Unmarried partner,40-49,No,No,Yes,No,Other White,12,49,12,416,999,1,1,36,32,50,1,1
2024HU1355450,12,416,999,9,1,2,35,30,12,51,26,1,1,21,2nd gen,Female,Married,30-39,No,No,Yes,No,Other White,30,35,12,416,999,9,1,12,51,26,1,1
2024HU1382071,212,416,999,1,1,2,66,8,26,148,999,1,1,21,1st gen,Female,Married,60-69,No,No,Yes,No,Other White,8,66,212,416,999,1,1,26,148,999,1,1
2024HU1392897,212,416,999,9,1,2,40,9,212,416,999,9,1,21,1st gen,Female,Married,40-49,Yes,Yes,No,No,Iranian,9,40,212,416,999,9,1,212,416,999,9,1
2024HU1409527,212,416,999,9,1,1,55,4,233,720,999,6,23,21,1st gen,Male,Married,50-59,No,No,No,Yes,Hispanic,4,55,212,416,999,9,1,233,720,999,6,23
2024HU1448258,212,416,999,1,1,2,47,52,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,52,47,212,416,999,1,1,212,416,999,1,1
2021HU1192491,212,416,999,1,1,2,67,13,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,13,67,212,416,999,1,1,212,416,999,1,1
2021HU1240796,212,416,999,1,1,2,54,53,212,999,999,1,1,21,1st gen,Female,Married,50-59,Yes,No,Yes,No,Iranian,53,54,212,416,999,1,1,212,999,999,1,1
2021HU1300118,212,416,999,1,1,1,42,12,36,142,148,1,1,21,1st gen,Male,Married,40-49,No,No,Yes,No,Other White,12,42,212,416,999,1,1,36,142,148,1,1
2022HU0053532,212,999,999,1,1,1,95,10,212,999,999,1,1,21,1st gen,Male,Married,NA,Yes,No,Yes,No,Iranian,10,95,212,999,999,1,1,212,999,999,1,1
2022HU0139214,212,416,999,9,1,2,77,14,212,416,999,9,1,21,1st gen,Female,Married,70-79,Yes,Yes,No,No,Iranian,14,77,212,416,999,9,1,212,416,999,9,1
2022HU0167359,212,416,999,1,1,1,66,9,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,9,66,212,416,999,1,1,212,416,999,1,1
2022HU0180750,212,416,999,1,1,1,66,8,21,22,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,8,66,212,416,999,1,1,21,22,999,1,1
2022HU0204444,212,999,999,1,1,1,90,20,212,416,999,1,1,22,1st gen,Male,Unmarried partner,NA,Yes,Yes,Yes,No,Iranian,20,90,212,999,999,1,1,212,416,999,1,1
2022HU0282817,212,416,999,1,1,1,86,6,212,416,999,1,1,21,1st gen,Male,Married,80-89,Yes,Yes,Yes,No,Iranian,6,86,212,416,999,1,1,212,416,999,1,1
2022HU0285833,212,999,999,1,1,1,44,39,12,999,999,1,1,21,1st gen,Male,Married,40-49,No,No,Yes,No,Other White,39,44,212,999,999,1,1,12,999,999,1,1
2022HU0326144,212,416,999,1,1,1,56,16,327,291,84,9,4,21,1st gen,Male,Married,50-59,No,No,No,Yes,Hispanic,16,56,212,416,999,1,1,327,291,84,9,4
2022HU0335694,212,999,999,1,1,2,70,45,40,999,999,1,1,21,1st gen,Female,Married,70-79,No,No,Yes,No,Other White,45,70,212,999,999,1,1,40,999,999,1,1
2022HU0352983,212,416,999,1,1,1,64,14,370,237,999,9,19,21,1st gen,Male,Married,60-69,No,No,No,Yes,Hispanic,14,64,212,416,999,1,1,370,237,999,9,19
2022HU0358901,212,416,999,9,1,2,39,10,12,22,999,1,1,21,1st gen,Female,Married,30-39,No,No,Yes,No,Other White,10,39,212,416,999,9,1,12,22,999,1,1
2022HU0361871,212,416,999,1,1,2,58,57,36,51,88,1,1,21,1st gen,Female,Married,50-59,No,No,Yes,No,Other White,57,58,212,416,999,1,1,36,51,88,1,1
2022HU0371262,212,416,999,1,1,2,71,19,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,19,71,212,416,999,1,1,212,416,999,1,1
2022HU0379775,34,416,148,1,1,2,38,9,12,11,999,1,1,22,2nd gen,Female,Unmarried partner,30-39,No,No,Yes,No,Other White,9,38,34,416,148,1,1,12,11,999,1,1
2022HU0416821,212,416,999,1,1,2,60,11,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,11,60,212,416,999,1,1,212,416,999,1,1
2022HU0459496,12,416,999,1,1,2,49,16,212,416,999,1,1,21,2nd gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,16,49,12,416,999,1,1,212,416,999,1,1
2022HU0496990,212,416,999,9,1,2,26,16,212,416,999,9,1,21,1st gen,Female,Married,20-29,Yes,Yes,No,No,Iranian,16,26,212,416,999,9,1,212,416,999,9,1
2022HU0518861,212,416,999,1,1,1,61,19,501,22,32,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,19,61,212,416,999,1,1,501,22,32,1,1
2022HU0523313,212,416,999,1,1,2,47,16,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,16,47,212,416,999,1,1,212,416,999,1,1
2022HU0555263,212,999,999,1,1,1,48,14,42,999,999,1,1,21,1st gen,Male,Married,40-49,No,No,Yes,No,Other White,14,48,212,999,999,1,1,42,999,999,1,1
2022HU0593147,212,416,999,1,1,2,52,12,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,12,52,212,416,999,1,1,212,416,999,1,1
2022HU0594371,212,416,999,1,1,1,67,2,6,21,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,2,67,212,416,999,1,1,6,21,999,1,1
2022HU0720361,212,999,999,9,1,1,34,4,210,999,999,9,1,22,1st gen,Male,Unmarried partner,30-39,No,No,No,No,Other,4,34,212,999,999,9,1,210,999,999,9,1
2022HU0727779,212,999,999,1,1,2,42,57,212,999,999,1,1,21,1st gen,Female,Married,40-49,Yes,No,Yes,No,Iranian,57,42,212,999,999,1,1,212,999,999,1,1
2022HU0776653,29,416,271,9,4,1,31,15,12,26,32,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,15,31,29,416,271,9,4,12,26,32,1,1
2022HU0791645,36,416,999,1,4,1,55,13,36,291,999,8,4,21,2nd gen,Male,Married,50-59,No,No,No,Yes,Hispanic,13,55,36,416,999,1,4,36,291,999,8,4
2022HU0798050,210,416,998,9,1,1,61,8,138,416,998,9,1,21,2nd gen,Male,Married,60-69,Yes,Yes,No,No,Iranian,8,61,210,416,998,9,1,138,416,998,9,1
2022HU0849338,212,416,999,1,1,2,77,10,34,50,999,1,1,21,1st gen,Female,Married,70-79,No,No,Yes,No,Other White,10,77,212,416,999,1,1,34,50,999,1,1
2022HU0861586,212,999,999,1,1,2,35,9,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,9,35,212,999,999,1,1,212,416,999,1,1
2022HU0874885,213,416,999,1,1,1,84,10,301,931,999,1,1,21,2nd gen,Male,Married,80-89,No,No,Yes,No,Other White,10,84,213,416,999,1,1,301,931,999,1,1
2022HU0938176,212,416,999,1,1,2,71,14,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,14,71,212,416,999,1,1,212,416,999,1,1
2022HU0938538,24,416,999,9,1,2,30,18,109,26,999,1,1,22,2nd gen,Female,Unmarried partner,30-39,No,No,Yes,No,Other White,18,30,24,416,999,9,1,109,26,999,1,1
2022HU0956728,212,416,999,1,1,2,39,10,212,999,999,1,1,21,1st gen,Female,Married,30-39,Yes,No,Yes,No,Iranian,10,39,212,416,999,1,1,212,999,999,1,1
2022HU0985807,212,416,999,1,1,1,60,20,12,924,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,20,60,212,416,999,1,1,12,924,999,1,1
2022HU0999079,212,416,999,1,1,2,67,20,12,22,50,1,1,21,1st gen,Female,Married,60-69,No,No,Yes,No,Other White,20,67,212,416,999,1,1,12,22,50,1,1
2022HU1061043,212,999,999,1,1,1,28,23,12,999,999,1,1,21,1st gen,Male,Married,20-29,No,No,Yes,No,Other White,23,28,212,999,999,1,1,12,999,999,1,1
2022HU1083206,212,416,999,1,1,1,50,12,212,416,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,12,50,212,416,999,1,1,212,416,999,1,1
2022HU1099649,212,416,999,1,1,1,26,11,12,996,999,1,1,21,1st gen,Male,Married,20-29,No,No,Yes,No,Other White,11,26,212,416,999,1,1,12,996,999,1,1
2022HU1126637,12,416,271,1,1,1,40,10,31,89,999,1,1,21,2nd gen,Male,Married,40-49,No,No,Yes,No,Other White,10,40,12,416,271,1,1,31,89,999,1,1
2022HU1140342,212,416,999,1,1,2,29,133,212,416,999,1,1,21,1st gen,Female,Married,20-29,Yes,Yes,Yes,No,Iranian,133,29,212,416,999,1,1,212,416,999,1,1
2022HU1167082,212,416,999,9,1,1,34,6,51,87,999,1,1,24,1st gen,Male,Unmarried partner,30-39,No,No,Yes,No,Other White,6,34,212,416,999,9,1,51,87,999,1,1
2022HU1188168,212,416,999,1,1,2,40,24,21,939,999,1,1,21,1st gen,Female,Married,40-49,No,No,Yes,No,Other White,24,40,212,416,999,1,1,21,939,999,1,1
2022HU1207784,212,416,999,1,1,2,79,11,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,11,79,212,416,999,1,1,212,416,999,1,1
2022HU1221885,212,416,999,1,1,2,30,10,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,10,30,212,416,999,1,1,212,416,999,1,1
2022HU1228979,212,416,999,1,1,2,36,25,200,600,999,9,1,21,1st gen,Female,Married,30-39,No,No,No,No,Other,25,36,212,416,999,1,1,200,600,999,9,1
2022HU1229653,12,416,271,1,4,1,42,15,12,271,50,1,4,21,2nd gen,Male,Married,40-49,No,No,No,Yes,Hispanic,15,42,12,416,271,1,4,12,271,50,1,4
2022HU1237500,212,999,999,1,1,2,74,8,24,999,999,1,1,21,1st gen,Female,Married,70-79,No,No,Yes,No,Other White,8,74,212,999,999,1,1,24,999,999,1,1
2022HU1312743,212,416,999,9,1,2,48,25,212,416,999,9,1,21,1st gen,Female,Married,40-49,Yes,Yes,No,No,Iranian,25,48,212,416,999,9,1,212,416,999,9,1
2022HU1407976,212,999,999,1,1,1,91,7,212,416,999,9,1,21,1st gen,Male,Married,NA,Yes,Yes,No,No,Iranian,7,91,212,999,999,1,1,212,416,999,9,1
2022HU1410202,212,416,999,1,1,2,44,23,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,23,44,212,416,999,1,1,212,416,999,1,1
2023HU0002138,212,999,999,1,1,2,67,8,39,999,999,1,1,22,1st gen,Female,Unmarried partner,60-69,No,No,Yes,No,Other White,8,67,212,999,999,1,1,39,999,999,1,1
2023HU0013771,212,416,999,9,1,1,46,21,8,416,999,9,1,21,1st gen,Male,Married,40-49,Yes,Yes,No,No,Iranian,21,46,212,416,999,9,1,8,416,999,9,1
2023HU0068662,212,416,999,1,1,1,27,20,13,32,51,1,1,21,1st gen,Male,Married,20-29,No,No,Yes,No,Other White,20,27,212,416,999,1,1,13,32,51,1,1
2023HU0145899,212,416,999,1,1,2,70,13,26,51,999,1,1,21,1st gen,Female,Married,70-79,No,No,Yes,No,Other White,13,70,212,416,999,1,1,26,51,999,1,1
2023HU0210224,212,416,999,9,1,1,79,17,29,996,999,1,1,21,1st gen,Male,Married,70-79,No,No,Yes,No,Other White,17,79,212,416,999,9,1,29,996,999,1,1
2023HU0226432,212,416,999,1,1,1,59,9,212,416,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,9,59,212,416,999,1,1,212,416,999,1,1
2023HU0279563,212,416,999,1,1,2,69,10,36,32,50,1,1,21,1st gen,Female,Married,60-69,No,No,Yes,No,Other White,10,69,212,416,999,1,1,36,32,50,1,1
2023HU0293403,212,416,999,1,1,1,62,12,48,32,88,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,12,62,212,416,999,1,1,48,32,88,1,1
2023HU0313066,212,999,999,1,1,2,65,57,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,57,65,212,999,999,1,1,212,416,999,1,1
2023HU0372344,212,999,999,1,1,1,63,13,12,999,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,13,63,212,999,999,1,1,12,999,999,1,1
2023HU0374307,212,416,999,1,1,2,73,17,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,17,73,212,416,999,1,1,212,416,999,1,1
2023HU0415509,212,996,999,1,1,2,33,22,12,996,999,1,1,21,1st gen,Female,Married,30-39,No,No,Yes,No,Other White,22,33,212,996,999,1,1,12,996,999,1,1
2023HU0471598,212,416,999,1,1,2,33,36,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,36,33,212,416,999,1,1,212,416,999,1,1
2023HU0498590,212,416,999,1,1,1,66,5,12,89,32,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,5,66,212,416,999,1,1,12,89,32,1,1
2023HU0514642,212,999,999,1,1,1,68,73,36,999,999,1,1,22,1st gen,Male,Unmarried partner,60-69,No,No,Yes,No,Other White,73,68,212,999,999,1,1,36,999,999,1,1
2023HU0522553,212,416,999,1,1,1,57,11,212,416,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,11,57,212,416,999,1,1,212,416,999,1,1
2020HU0083684,212,416,999,1,1,1,36,28,212,416,148,1,1,21,1st gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,28,36,212,416,999,1,1,212,416,148,1,1
2020HU0300653,212,416,999,1,1,1,43,9,13,89,22,1,1,21,1st gen,Male,Married,40-49,No,No,Yes,No,Other White,9,43,212,416,999,1,1,13,89,22,1,1
2020HU0331254,212,416,999,1,1,2,49,9,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,9,49,212,416,999,1,1,212,416,999,1,1
2020HU0346233,13,416,50,1,1,1,36,29,47,50,22,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,29,36,13,416,50,1,1,47,50,22,1,1
2020HU0368970,301,416,931,1,1,2,32,25,301,939,931,1,1,21,2nd gen,Female,Married,30-39,No,No,Yes,No,Other White,25,32,301,416,931,1,1,301,939,931,1,1
2020HU0559925,20,416,785,9,1,1,30,16,8,32,51,1,1,23,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,16,30,20,416,785,9,1,8,32,51,1,1
2020HU0572777,212,416,999,1,1,1,56,16,9,32,148,1,1,21,1st gen,Male,Married,50-59,No,No,Yes,No,Other White,16,56,212,416,999,1,1,9,32,148,1,1
2020HU0713210,212,416,999,1,1,2,57,11,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,11,57,212,416,999,1,1,212,416,999,1,1
2020HU0775770,212,416,999,1,1,2,35,16,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,16,35,212,416,999,1,1,212,416,999,1,1
2020HU0777812,212,416,999,1,1,2,63,9,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,9,63,212,416,999,1,1,212,416,999,1,1
2020HU0794268,212,416,999,1,1,2,57,14,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,14,57,212,416,999,1,1,212,416,999,1,1
2020HU0936607,212,416,999,1,1,1,33,25,51,308,902,9,4,21,1st gen,Male,Married,30-39,No,No,No,Yes,Hispanic,25,33,212,416,999,1,1,51,308,902,9,4
2020HU1078057,212,416,999,9,1,2,55,3,212,416,999,9,1,21,1st gen,Female,Married,50-59,Yes,Yes,No,No,Iranian,3,55,212,416,999,9,1,212,416,999,9,1
2020HU1101505,212,416,999,1,1,2,55,13,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,13,55,212,416,999,1,1,212,416,999,1,1
2021HU0055439,212,416,999,1,1,2,61,9,36,902,999,2,1,21,1st gen,Female,Married,60-69,No,No,No,No,Other,9,61,212,416,999,1,1,36,902,999,2,1
2021HU0121456,212,416,999,1,1,2,53,15,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,15,53,212,416,999,1,1,212,416,999,1,1
2021HU0167090,212,416,999,1,1,2,46,15,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,15,46,212,416,999,1,1,212,416,999,1,1
2021HU0187358,48,416,999,9,1,1,34,85,13,46,919,9,1,21,2nd gen,Male,Married,30-39,No,No,No,No,Other,85,34,48,416,999,9,1,13,46,919,9,1
2021HU0207640,47,416,490,1,1,1,30,18,13,50,51,1,1,23,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,18,30,47,416,490,1,1,13,50,51,1,1
2021HU0513573,212,416,999,1,1,2,66,11,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,11,66,212,416,999,1,1,212,416,999,1,1
2021HU0602748,212,416,999,9,1,2,72,12,138,50,999,1,1,21,1st gen,Female,Married,70-79,No,No,Yes,No,Other White,12,72,212,416,999,9,1,138,50,999,1,1
2021HU0634464,212,416,999,1,1,2,31,22,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,22,31,212,416,999,1,1,212,416,999,1,1
2021HU0644265,212,416,999,1,1,2,43,13,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,13,43,212,416,999,1,1,212,416,999,1,1
